cluster,docId,document title
Cluster-1,DX1901498954,NUTS TO CRACK
Cluster-1,DX1901519398,PUZZLE PAGE
Cluster-1,DX1901052952,PUZZLEDOM. BY MRS. BRODERIP
Cluster-1,COATUH002425779,Puzzles Riddles &c.
Cluster-1,DX1901678096,Our Puzzle Department
Cluster-1,XZNQYI014290692,Enigmatical Pastimes
Cluster-1,DX1901731190,TO PUZZLES
Cluster-1,DX1901499638,"ENIGMAS, CHARADES, ETC"
Cluster-1,DX1901783871,ENIGMA
Cluster-1,DX1901793362,"ENIGMAS, CHARADES, &c."
Cluster-1,DX1901057505,RIDDLE TOURNAMENT
Cluster-1,DX1901677397,CHARADE
Cluster-1,DX1901517306,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901678754,CHARADE
Cluster-1,DX1901245106,ENIGMA
Cluster-1,CC1904016802,PUZZLES
Cluster-1,DX1901724397,HIDDEN TEXT AND BIBLICAL CHARACTERS
Cluster-1,OMIMAP399145748,Enigmatical and Amusing Exercises
Cluster-1,DX1901176338,SCRIPTURE ENIGMA
Cluster-1,DX1901052898,PUZZLEDOM. BY MRS. BRODERIP
Cluster-1,DX1901233773,OUR CHARADES
Cluster-1,COAITK322103436,The Riddler
Cluster-1,DX1901497274,NUTS TO CRACK
Cluster-1,DX1901728484,PUZZLES
Cluster-1,DX1901499340,"ENIGMAS, CHARADES, ETC"
Cluster-1,DX1901683938,RIDDLE
Cluster-1,DX1901728754,PUZZLES
Cluster-1,DX1901513560,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901052931,PUZZLEDOM.
Cluster-1,DX1902004233,"CHESS, PASTIMES"
Cluster-1,DX1901509139,"The ""Little Folks"" Special Prize Puzzle Competition"
Cluster-1,DX1901518984,PUZZLES
Cluster-1,DX1901118536,Crackers for the Ingenious
Cluster-1,DX1901589335,Our friend JIM to-day takes the lead in the RIDDLE TOURNAMENT
Cluster-1,CJXZOO876206748,Enigmatical Pastimes
Cluster-1,DX1901511620,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,JFXUJL646053535,Puzzles Riddles &c.
Cluster-1,DQBASP264368863,Puzzles Riddles &c.
Cluster-1,DX1901506374,RIDDLE-ME-REES
Cluster-1,DX1901723202,BIBLE ENIGMA
Cluster-1,DX1901676954,CHARADE
Cluster-1,DX1901907014,PUZZLE PAGES
Cluster-1,DX1901241938,A RIDDLE
Cluster-1,JWMQEB821085776,Enigmatical Pastimes
Cluster-1,CC1903255466,OUR RECREATION CORNER
Cluster-1,QVJKXR078140225,The Puzzler
Cluster-1,DX1901508702,"The ""Little Folks' Annual"" Special Prize Puzzle Competition"
Cluster-1,CC1903240678,OUR PUZZLES
Cluster-1,ANWWYU173036930,Puzzles Riddles
Cluster-1,DX1901511830,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,XSVZWP496289519,Enigmatical and Amusing Exercises
Cluster-1,DX1901119133,Crackers for the Ingenious
Cluster-1,QQBTCL155742504,The Riddler
Cluster-1,DX1901793285,"ENIGMAS, CHARADES, &c."
Cluster-1,DX1901723440,BIBLE TEACHING CLASS
Cluster-1,CC1903240597,OUR PUZZLES
Cluster-1,DX1901519935,PUZZLE PAGE
Cluster-1,DX1901531488,NUTS TO CRACK
Cluster-1,QDAAQB994234177,The Riddler
Cluster-1,DX1901720088,PUZZLES
Cluster-1,LDMJUI496163446,Our Nut-Cracker
Cluster-1,DX1901503660,MENTAL HISTORICAL PICTURE
Cluster-1,DX1901512462,OUR LITTLE FOLK'S OWN PUZZLES
Cluster-1,DX1901518076,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901998329,"CHESS, PASTIMES"
Cluster-1,DX1901499020,NUTS TO CRACK
Cluster-1,CC1903267673,OUR HOLIDAY PAGE
Cluster-1,JCQQBC191372518,Puzzles Riddles &c
Cluster-1,SBCZIL147723423,Puzzle Department
Cluster-1,DX1901781600,THE RIDDLE BOX
Cluster-1,CC1903255637,RECREATION CORNER
Cluster-1,BGWIYP888687183,Puzzles Riddles
Cluster-1,DX1901053075,PUZZLEDOM. BY MRS. BRODERIP
Cluster-1,DX1901720902,THE RIDDLER
Cluster-1,CC1903255490,OUR RECREATION CORNER
Cluster-1,DX1901728165,THE CHILDREN'S PAGE
Cluster-1,DX1901498904,NUTS TO CRACK
Cluster-1,DX1901124383,Crackers for the Ingenious
Cluster-1,DX1901731344,PUZZLE PAGES
Cluster-1,DX1901907190,PUZZLE PAGES
Cluster-1,JLEFFI227384782,The Puzzler
Cluster-1,QGDRET137955140,The Puzzler
Cluster-1,DX1901678903,Evening Merry-Makings
Cluster-1,DX1901677520,CHARADE
Cluster-1,DX1901731817,PUZZLE PAGES
Cluster-1,DX1901520339,PUZZLE PAGE
Cluster-1,DX1901124530,"""THE RIDDLE THAT MADE COUNT BISMARCK SICK"""
Cluster-1,DX1901123193,Crackers for the Ingenious
Cluster-1,DX1901526723,AMUSING
Cluster-1,CC1903255779,OUR RECREATION CORNER
Cluster-1,PKJNAU505311339,The Riddler
Cluster-1,DX1901504783,A RIDDLE
Cluster-1,DX1901686470,PUZZLE PAGES
Cluster-1,CC1903069214,Missionary Enigma
Cluster-1,DX1901244938,CHARADES
Cluster-1,DX1901122894,Crackers for the Ingenious
Cluster-1,DX1901677219,CHARADE
Cluster-1,GOHWNR314888269,Enigma
Cluster-1,DX1901498505,OUR PRIZE COMPETITIONS
Cluster-1,DX1901731380,PUZZLE PAGES
Cluster-1,DX1901507165,A CHRISTMAS CHARADE
Cluster-1,DX1901526163,Double Acrostics
Cluster-1,DX1901508172,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901503281,RIDDLE-ME-REES AND THEIR ANSWERS
Cluster-1,DX1901053381,PUZZLEDOM. BY MRS. BRODERIP
Cluster-1,DX1901525518,AMUSING
Cluster-1,MPIAJT141295297,The Puzzler
Cluster-1,DX1901678292,Our Puzzle Department
Cluster-1,DX1901869365,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1901679085,Evening Merry Makings
Cluster-1,DX1901512098,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901177055,SCRIPTURE ENIGMA
Cluster-1,DX1901508787,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901869281,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1901506971,OUR PUZZLE PAGES
Cluster-1,DX1901504165,OUR PUZZLE PAGES
Cluster-1,CC1903256227,RECREATION COLUMN
Cluster-1,DX1901906598,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1901104403,Crackers for the Ingenious
Cluster-1,DX1901053044,PUZZLEDOM
Cluster-1,DX1901118905,Crackers for the Ingenious
Cluster-1,DX1901506685,RIDDLE-ME-REE
Cluster-1,CC1904017713,PUZZLES
Cluster-1,DX1901678982,Evening Merry-Makings
Cluster-1,DX1901683733,CHARADE
Cluster-1,DX1901508662,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901781858,THE RIDDLE-BOX
Cluster-1,DX1901728017,THE CHILDREN'S PAGE
Cluster-1,DX1901177107,SCRIPTURE CHARADE
Cluster-1,CC1903268084,RECREATION COLUMN
Cluster-1,JUHUHH241339876,Enigma
Cluster-1,DX1901888167,PUZZLES
Cluster-1,DX1901244352,CHARADES
Cluster-1,DX1901724419,HIDDEN TEXT AND NUMERICAL ENIGM
Cluster-1,DX1901732469,PUZZLE PAGES
Cluster-1,DX1901498558,OUR PRIZE AWARDS
Cluster-1,DX1901234267,RIDDLE NO. 4
Cluster-1,DX1901122744,Crackers for the Ingenious
Cluster-1,DX1901517251,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901512503,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,CFUADH064435850,Award of Prizes
Cluster-1,DX1901515060,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901519576,PUZZLE PAGE
Cluster-1,CC1903240485,OUR PUZZLES
Cluster-1,ITTOJK833794193,Enigmatical and Amusing Exercises
Cluster-1,DX1901730750,"CHARADES, REBUSES, &c."
Cluster-1,DX1901683986,CHARADE
Cluster-1,DX1901519006,PUZZLES
Cluster-1,DX1901519421,PUZZLE PAGE
Cluster-1,DX1901123242,Crackers for the Ingenious
Cluster-1,DX1901123216,Crackers for the Ingenious
Cluster-1,DX1901499592,"ENIGMAS, CHARADES, ETC"
Cluster-1,DX1901677184,CHARADES
Cluster-1,GAAFPZ064236327,Puzzles Riddles
Cluster-1,DX1901527602,PUZZLEDOM
Cluster-1,DX1901124560,Crackers for the Ingenious
Cluster-1,DX1901504576,OUR PUZZLE PAGES
Cluster-1,DX1901499659,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1901499274,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1901526632,AMUSING
Cluster-1,DX1901728452,PUZZLES
Cluster-1,DX1901890904,THE RIDDLE BOX
Cluster-1,CC1903259284,RECREATION COLUMN
Cluster-1,DX1901728309,THE CHILDREN'S PAGE
Cluster-1,DX1901676828,CHARADE
Cluster-1,DX1901732662,PUZZLE PAGES
Cluster-1,DX1901684165,CHARADES
Cluster-1,OCHVBQ770157487,The Puzzler
Cluster-1,DX1901519429,PUZZLE PAGE
Cluster-1,KMPIWX660346423,Charade No. 2
Cluster-1,DX1901686936,PUZZLE PAGES
Cluster-1,REFRBL886113501,Enigmatical Pastimes
Cluster-1,TDDILG954999353,Enigmatical Pastimes
Cluster-1,DX1901526982,AMUSING
Cluster-1,DX1901105525,Crackers for the Ingenious
Cluster-1,CC1903080085,Prize Competitions
Cluster-1,UPVFKD009145526,"The ""Puzzledom"" Watch, &c., Competition"
Cluster-1,DX1901505415,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901506557,RIDDLE-ME-REE
Cluster-1,DX1901720393,PUZZLES
Cluster-1,DX1901869044,"ENIGMAS, CHARADES, &c."
Cluster-1,DX1901677484,CHARADE
Cluster-1,DX1901122817,Crackers for the Ingenious
Cluster-1,CC1903069108,Missionary Enigmas
Cluster-1,QNPYJU873557560,Enigmatical Pastimes
Cluster-1,DX1901723694,BIBLE ENIGMA AND CHARADE
Cluster-1,CC1903322735,RECREATION COLUMN
Cluster-1,AIXXMR733186174,Puzzles Riddles &c.
Cluster-1,ICIOPT593613589,Enigma
Cluster-1,DX1901499499,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1901514184,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,HADBNN542028629,The Puzzler
Cluster-1,DX1901520306,PUZZLE PAGE
Cluster-1,DX1901525841,"Answers to Riddles, Charades, &c., In February Number"
Cluster-1,DX1901720350,PUZZLES
Cluster-1,DX1901731753,PUZZLE PAGES
Cluster-1,DX1901505529,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901122769,Crackers for the Ingenions
Cluster-1,DX1901243693,ENIGMA
Cluster-1,HWHPLE075072032,The Puzzler
Cluster-1,DX1901684018,CHARADE
Cluster-1,WHLHQT111585478,Prize Enigmatical Pastimes
Cluster-1,DX1901503736,OUR PUZZLE PAGES
Cluster-1,DX1901105616,Trackers for the Ingenious
Cluster-1,DX1901907048,PUZZLE PAGES
Cluster-1,DX1901052664,PUZZLEDOM
Cluster-1,CC1903069077,Missionary Enigma
Cluster-1,DX1901683984,CHARADES
Cluster-1,DX1901514871,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,CC1903068792,A Missionary Enigma
Cluster-1,DX1901589570,Our friend WAL KIMPTON to-day takes the lead in the RIDDLE TOURNAMENT
Cluster-1,DX1901906797,PUZZLE PAGES
Cluster-1,TGKRDM196158817,Puzzles Riddles &c
Cluster-1,DX1901520192,PUZZLE PAGE
Cluster-1,CGGSKG408132236,Puzzles Riddles &c.
Cluster-1,PDUKYJ275389651,Our Puzzle Department
Cluster-1,KASNRA634343370,Enigmatical and Amusing Exercises
Cluster-1,DX1901728926,PUZZLES
Cluster-1,DX1901518995,PUZZLES
Cluster-1,DX1901781983,THE RIDDLE-BOX
Cluster-1,DX1901679895,PUZZLE PAGE
Cluster-1,DX1902136710,CHARADE
Cluster-1,DX1901730282,PUZZLES
Cluster-1,VSBETS647571731,Our Prize Charade No. 3
Cluster-1,DX1901123831,Crackers for the Ingenious
Cluster-1,DX1901242407,NEW CHARADES
Cluster-1,CC1903259124,RECREATION COLUMN
Cluster-1,DX1901503201,RIDDLE-ME-REES
Cluster-1,DX1901781637,THE RIDDLE BOX
Cluster-1,DX1901499397,"ENIGMAS, CHARADES, ETC."
Cluster-1,FUATMK968797124,51. Diamond Cross
Cluster-1,JGWHGN521487670,The Puzzler
Cluster-1,DX1901053106,PUZZLEDOM.
Cluster-1,DX1901503223,RIDDLES AND THEIR ANSWERS
Cluster-1,DX1901109921,Crackers for the Ingentions
Cluster-1,DX1901506224,RIDDLE-ME-REES AND THEIR ANSWERS
Cluster-1,DX1901124013,Crackers for the Ingenious
Cluster-1,DX1901115821,Crackers for the Ingenious
Cluster-1,DX1901516133,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901881013,MONTHLY COMPETITION-PUZZLES
Cluster-1,ISTZBO110556926,Prize Enigmatical Pastimes
Cluster-1,DX1901507299,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901053190,PUZZLEDOM. BY MRS. BRODERIP
Cluster-1,DX1901106224,Crackers for the Ingenious
Cluster-1,DX1901528428,PUZZLEDOM
Cluster-1,DX1901683767,CHARADE
Cluster-1,DX1901499447,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1901230466,CHARADE II
Cluster-1,DX1901519639,PUZZLE PAGE
Cluster-1,DX1901104493,Crackers for the Ingenious
Cluster-1,CC1903260241,RECREATION COLUMN
Cluster-1,YKXXLO113084865,Puzzle Tournament
Cluster-1,DX1901511532,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1902009658,AMUSING
Cluster-1,DX1901683991,CHARADE
Cluster-1,DX1901498974,NUTS TO CRACK
Cluster-1,DX1901729969,"ANSWERS TO CHARADES, &c."
Cluster-1,DX1901678707,DOUBLE ACROSTIC ENIGMAS
Cluster-1,DX1901732377,PUZZLE PAGES
Cluster-1,DX1901685330,PUZZLE PAGES
Cluster-1,CC1903699755,A Riddle
Cluster-1,NGTHKK985774551,Puzzles Riddles
Cluster-1,DX1902049544,PUZZLES*
Cluster-1,DX1901677266,CHARADES
Cluster-1,OTHKNG267621147,Puzzles Riddles &c
Cluster-1,DX1901906937,PUZZLE PAGES
Cluster-1,DX1901727998,THE CHILDREN'S PAGE
Cluster-1,DX1901888212,PUZZLES
Cluster-1,DX1901176411,SCRIPTURE ENIGMA
Cluster-1,PPXXYM218654013,The Puzzler
Cluster-1,DX1901510149,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901123390,Crackers for the Ingenious
Cluster-1,DX1901679289,Our Prize Department
Cluster-1,ZPEYCF643080419,The Puzzler
Cluster-1,CC1903079817,Our Puzzle Box
Cluster-1,DX1901685286,PUZZLE PAGES
Cluster-1,DX1901053130,PUZZLEDOM
Cluster-1,DX1902046375,OUR PRIZE TOURNAMENT
Cluster-1,DX1901124985,Crackers for the Ingenious
Cluster-1,DX1901510299,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901508289,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,LJJPXO869462483,Prize Enigmatical Pastimes
Cluster-1,DX1901104424,Crackers for the Fugcuious
Cluster-1,YVRCLB209249753,Enigmatical and Amusing Exercises
Cluster-1,DX1901126281,Crakers for the Ingenious
Cluster-1,VEVFZF497776565,Enigmatical Pastimes
Cluster-1,DX1901734265,"CHARADES, REBUSES, &c."
Cluster-1,DX1901499415,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1901685606,PUZZLE PAGES
Cluster-1,UJCJUJ316241687,The Riddler
Cluster-1,DX1901793704,"ENIGMAS, CHARADES, &c., I"
Cluster-1,DX1901678415,Our Puzzle Department
Cluster-1,DX1901529326,PUZZLEDOM
Cluster-1,DX1901720048,PUZZLES
Cluster-1,LANZZH919374146,Prize Enigmatical Pastimes
Cluster-1,DX1901685986,PUZZLE PAGES
Cluster-1,DX1901177261,MAMMA'S BIBLE QUESTIONS
Cluster-1,DX1901683827,RIDDLE
Cluster-1,PKBJET419756213,Puzzles Riddles &c
Cluster-1,DX1901226293,ENIGMA I
Cluster-1,DX1901724884,DOUBLE BIBLE ACROSTIC AND CHARADE
Cluster-1,DX1901122868,Crackers for the Ingenious
Cluster-1,DX1901730804,"CHARADES, REBUSES, &c."
Cluster-1,DX1901518453,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,IIZQEE797184644,The Puzzler
Cluster-1,CC1903490496,PUNCH ALMANAC FOR 1876
Cluster-1,IPWHEJ852497077,Enigmatical Pastimes
Cluster-1,DX1901510570,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901679161,CHARADES
Cluster-1,DX1901513382,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901499990,PICTORIAL CHARADE
Cluster-1,ZVHEMO373580162,Puzzles Riddles
Cluster-1,DX1901720200,PUZZLES
Cluster-1,DX1901509531,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901684174,CHARADE
Cluster-1,DX1901907289,PUZZLE PAGES
Cluster-1,DX1901686416,PUZZLE PAGES
Cluster-1,DX1901678806,NUMBERED CHARADES
Cluster-1,DX1901499388,"ENIGMAS CHARADES, ETC."
Cluster-1,HZVFNE223126799,The Puzzler
Cluster-1,DX1901678800,DOUBLE ACROSTIC ENIGMAS
Cluster-1,CPRLPR769668481,Puzzles Riddles &c
Cluster-1,LTSQEX079484204,The Puzzler
Cluster-1,DX1901238756,"CHARADE, ADDRESSED TO MRS. H-LL, OF NEWTON"
Cluster-1,DX1901686878,PUZZLE PAGES
Cluster-1,JKTQKW813335098,The Puzzler
Cluster-1,DX1901531456,NUTS TO CRACK
Cluster-1,DX1901514496,OUR LITTLE FOLK'S OWN PUZZLES
Cluster-1,DX1901678192,SCRIPTURE PUZZLES
Cluster-1,BTVEUJ866260407,The Puzzler
Cluster-1,DX1901147359,PUZZLE COMPETITION
Cluster-1,DX1901720284,PUZZLES
Cluster-1,DX1901519016,PUZZLES
Cluster-1,DX1901890938,THE RIDDLE BOX
Cluster-1,CC1903724456,A Triple Riddle
Cluster-1,YZLXUD382682611,Enigmatical Pastimes
Cluster-1,JVEJUJ214951334,Enigmatical and Amusing Exercises
Cluster-1,CC1903259547,RECREATION COLUMN
Cluster-1,DX1901104586,Crackers for the Ingenious
Cluster-1,DX1901676663,THE RIDDLE OF THE YEAR
Cluster-1,DX1901504068,A LETTER CHARADE
Cluster-1,DX1901793418,"ENIGMAS, CHARADES, &c."
Cluster-1,DX1901725675,THE DECEMBER COMPETITION
Cluster-1,QIBBXA642880554,Puzzles Riddles
Cluster-1,DX1901678334,Our Puzzle Department
Cluster-1,DX1901723426,BIBLE TEACHING CLASS
Cluster-1,BHPTWT210619918,Enigmatical Pastimes
Cluster-1,DX1901511058,RIDDLE-ME-REES AND THEIR ANSWERS
Cluster-1,CC1903079841,Our Puzzle Box
Cluster-1,DX1901869328,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1901684205,CHARADE
Cluster-1,DX1901509115,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,HEWDJH873880300,Enigmatical Pastimes
Cluster-1,DX1901115470,Crackers for the Ingenious
Cluster-1,DX1901519530,PUZZLE PAGE
Cluster-1,BJBFTR503701616,The Puzzler
Cluster-1,CC1903079713,Our Puzzle Box
Cluster-1,UYKOSK606218271,Puzzle Department
Cluster-1,CC1903069180,Missionary Enigma
Cluster-1,DX1901729955,"CHARADES, REBUSES, ACROSTICS, &c."
Cluster-1,CC1903268593,RECREATION COLUMN
Cluster-1,DX1901720272,PUZZLES
Cluster-1,DX1901781821,THE RIDDLE-BOX
Cluster-1,DX1901499071,NUTS TO CRACK
Cluster-1,DX1901502608,PICTURE PUZZLE
Cluster-1,DX1901514679,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901728916,PUZZLES
Cluster-1,UBQQEL484137400,The Puzzler
Cluster-1,DX1901685129,PUZZLE PAGES
Cluster-1,CC1903240336,OUR PUZZLES
Cluster-1,DX1901528136,PUZZLEDOM
Cluster-1,DX1901499565,"ENIGMAS, CHARADES ETC."
Cluster-1,CC1903256162,RECREATION COLUMN
Cluster-1,DX1901147196,PUZZLE COMPETITION
Cluster-1,DX1901109836,Crackers for the Ingenious
Cluster-1,DX1901728733,PUZZLES
Cluster-1,DX1901528656,PUZZLEDOM
Cluster-1,DX1901515899,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901724115,HIDDEN TEXT AND DOUBLE BIBLE ACROSTIC
Cluster-1,DX1901109404,Crackers for the Ingenious
Cluster-1,DX1901679327,Our Prize Department
Cluster-1,CC1903243712,Riddles
Cluster-1,DX1901782117,THE RIDDLE-BOX
Cluster-1,LXFAPP428136077,Enigmatical Pastimes
Cluster-1,DX1901523323,"Answers to Riddles, &c., In January Number of the LADIES' TREASURY, 1864"
Cluster-1,DX1901531897,NUTS TO CRACK
Cluster-1,DX1901519665,PUZZLE PAGE
Cluster-1,DX1901519599,PUZZLE PAGE
Cluster-1,DX1901683735,CHARADES
Cluster-1,EIGJMI025360551,Enigmatical and Amusing Exercises
Cluster-1,DX1901122433,Crackers for the Ingenious
Cluster-1,DX1901723288,BIBLE TEACHING CLASS
Cluster-1,DX1901685917,PUZZLE PAGES
Cluster-1,DX1901589528,Our friend F. W. PETCHELL to-day takes the lead in the RIDDLE TOURNAMENT
Cluster-1,DX1901869378,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1901719909,PUZZLES
Cluster-1,CC1903065169,ENIGMA
Cluster-1,CC1903080060,Prize Competitions
Cluster-1,CC1903079175,Missionary Bible Enigmas
Cluster-1,DX1901496917,OUR PRIZE COMPETITIONS
Cluster-1,CC1903240655,OUR PUZZLES
Cluster-1,DX1901498688,NUTS TO CRACK
Cluster-1,CC1903079567,Our Puzzle Box
Cluster-1,DX1901523485,"Answers to Riddles, &c.,"
Cluster-1,DX1901728786,PUZZLES
Cluster-1,DX1901677012,CHARADE
Cluster-1,DX1901793594,"ENIGMAS, CHARADES, &c."
Cluster-1,DX1901498774,NUTS TO CRACK
Cluster-1,DX1901053245,PUZZLEDOM. BY MRS. BRODERIP
Cluster-1,DX1901679051,Evening Merry-Makings
Cluster-1,IPOONK901449317,Puzzles Riddles
Cluster-1,DX1901177245,SCRIPTURE ENIGMA
Cluster-1,DX1901793262,"ENIGMAS, CHARADES, &c."
Cluster-1,DX1901506159,QUESTIONS & ANSWERS
Cluster-1,DX1901230351,CHARADE I
Cluster-1,DX1901722987,BIBLE ENIGMA
Cluster-1,CC1904017763,PUZZLES
Cluster-1,KWHART762769031,Puzzles Riddles &c.
Cluster-1,DX1901784031,PUZZLE PAGES
Cluster-1,DX1901685094,PUZZLE PAGES
Cluster-1,NGSNXX878874694,Our Prize Charade No. 6
Cluster-1,DX1901685951,PUZZLE PAGES
Cluster-1,DX1901519975,PUZZLE PAGE
Cluster-1,IYJTWM431253779,Enigmatical Pastimes
Cluster-1,UQUHXO814462073,Our Nut-Cracker
Cluster-1,DX1901676881,CHARADE
Cluster-1,DX1901782228,THE RIDDLE-BOX
Cluster-1,NAULMD812998312,Charade
Cluster-1,DX1901526252,AMUSING
Cluster-1,DX1901678810,A RIDDLE
Cluster-1,DX1901531929,PUZZLEDOM
Cluster-1,DX1901723924,DOUBLE BIBLE ACROSTIC AND HIDDEN TEXT
Cluster-1,DX1901515463,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901503334,RIDDLE-ME-REES
Cluster-1,DX1901728291,THE CHILDREN'S PAGE
Cluster-1,DX1901241582,CHARADES
Cluster-1,DX1901678433,Our Puzzle Department
Cluster-1,ZUZYTM625578631,The Puzzler
Cluster-1,AUNWCW881434770,The Riddler
Cluster-1,ONOZHJ956265693,Riddles
Cluster-1,DX1901793632,"ENIGMAS, CHARADES, &c."
Cluster-1,DX1901124908,Crackers for the Ingenious
Cluster-1,GJLJCR847603143,Enigmatical and Amusing Exercises for Leisure Moments
Cluster-1,DX1901105023,Crackers for the Ingenious
Cluster-1,DX1901505077,A PAGE OF PUZZLES
Cluster-1,DX1901499293,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1901685196,PUZZLE PAGES
Cluster-1,DX1901513341,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901684140,CHARADE
Cluster-1,ASGEXW733818976,Our Sphinx
Cluster-1,DX1901069917,"ANSWERS TO RIDDLES, &c., OF LAST WEEK"
Cluster-1,DX1901506517,RIDDLE-ME-REES OF ALL KINDS
Cluster-1,DX1901678478,Our Puzzle Department
Cluster-1,DX1901506837,OUR PUZZLE PAGES
Cluster-1,DX1901720173,PUZZLES
Cluster-1,IHHHGB963830849,Enigmatical and Amusing Exercises
Cluster-1,DX1901869416,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1901888380,PUZZLES
Cluster-1,DX1901502467,A RIDDLE
Cluster-1,DX1901526191,AMUSING
Cluster-1,DX1901679182,CHARADES
Cluster-1,CC1903240616,OUR PUZZLES
Cluster-1,DX1901793401,"ENIGMAS, CHARADES, &c."
Cluster-1,CC1903255712,RECREATION CORNER
Cluster-1,DX1901506213,RIDDLE-ME-REES AND THEIR ANSWERS
Cluster-1,DX1901589510,Our friend J. S. HICKMAN to-day takes the lead in the RIDDLE TOURNAMENT
Cluster-1,DX1901149338,PUZZLES*
Cluster-1,DX1901052722,PUZZLEDOM
Cluster-1,XEBAQM475503831,"The ""Puzzledom"" Watch, &c., Competition"
Cluster-1,DX1901124512,Crackers for the Ingenious
Cluster-1,DX1901507143,OUR PUZZLE PAGE
Cluster-1,NKIJAO092325049,Enigmatical and Amusing Erercises
Cluster-1,CC1903267578,PARLOUR PASTIMES
Cluster-1,DX1901907228,PUZZLE PAGES
Cluster-1,DX1902048725,PUZZLES*
Cluster-1,DX1901499427,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1901506223,A RIDDLE
Cluster-1,DX1901503128,RIDDLE-ME-REE FLOWERS
Cluster-1,DX1902136455,CHARADE
Cluster-1,DX1901869342,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1901177246,CHARADE
Cluster-1,DX1901499320,"ENIGMAS, CHARADES, ETC"
Cluster-1,DX1901728621,PUZZLES
Cluster-1,DX1901727980,THE CHILDREN'S PAGE
Cluster-1,UADNJU936568311,The Puzzler
Cluster-1,DX1901507372,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901526757,AMUSING
Cluster-1,DKUNWF079171360,The Puzzler
Cluster-1,CC1903259823,RECREATION COLUMN
Cluster-1,DX1901723016,BIBLE ENIGMA
Cluster-1,DX1901683855,RIDDLE
Cluster-1,DX1901732799,PUZZLE PAGES
Cluster-1,DX1901530474,PUZZLEDOM
Cluster-1,NLILTB367576528,Enigmatical Pastimes
Cluster-1,IRWFCX681289766,Puzzies Riddles
Cluster-1,DX1901656341,SCRIPTURE ENIGMA.-DOUBLE ACROSTIC
Cluster-1,DX1901125925,Crackers for the Ingenious
Cluster-1,DX1901888474,PUZZLE PAGES
Cluster-1,OEYWGG365987803,Enigmatical Pastimes
Cluster-1,NCSVIU267832936,Puzzles Riddles
Cluster-1,DX1901523598,"Charades, Riddles, & c."
Cluster-1,DX1901728233,THE CHILDREN'S PAGE
Cluster-1,LQZSHN487797464,The Riddler
Cluster-1,LMRVLL979497796,Enigmatical Pastimes
Cluster-1,RISIGI918507437,Award of Prizes
Cluster-1,GILDEF050933176,Puzzles Riddles &c
